Date,Open,High,Low,Close,Adj Close,Volume
2005-05-01,46.619999,53.849998,45.700001,53.700001,38.214550,90706000
2005-06-01,53.650002,56.240002,53.099998,54.410000,38.781425,71682800
2005-07-01,54.650002,60.000000,54.400002,58.750000,41.874809,64738800
2005-08-01,58.400002,58.410000,52.770000,53.750000,38.311008,90814000
2005-09-01,53.900002,55.610001,49.889999,51.930000,37.080326,85222200
2005-10-01,52.290001,57.230000,50.770000,55.689999,39.765148,95835100
2005-11-01,55.650002,59.290001,53.270000,53.509998,38.208523,122573400
2005-12-01,53.990002,56.139999,52.299999,54.970001,39.323456,77976900
2006-01-01,55.520000,55.520000,52.560001,54.750000,39.166073,79200500
2006-02-01,54.599998,55.889999,53.520000,54.400002,38.915699,76518500
2006-03-01,54.590000,54.900002,51.900002,52.009998,37.273220,88303500
2006-04-01,52.000000,54.220001,50.540001,53.099998,38.054375,77947900
2006-05-01,53.500000,55.130001,48.099998,48.919998,35.058754,128881900
2006-06-01,49.250000,49.950001,47.259998,48.869999,35.094063,99018700
2006-07-01,48.770000,50.389999,44.700001,45.919998,32.975639,103952400
2006-08-01,45.599998,50.400002,45.110001,48.389999,34.749371,105913200
2006-09-01,48.950001,56.669998,47.759998,55.250000,39.773640,117346100
2006-10-01,54.709999,60.340000,54.599998,59.180000,42.602802,126302400
2006-11-01,59.349998,59.650002,55.740002,58.090000,41.818127,99555500
2006-12-01,58.250000,60.000000,56.689999,57.049999,41.154190,64078200
2007-01-01,57.849998,62.959999,56.610001,61.360001,44.263309,85343900
2007-02-01,61.290001,64.739998,59.400002,61.529999,44.385944,68527200
2007-03-01,60.799999,63.000000,58.299999,59.259998,42.830738,108312700
2007-04-01,59.509998,62.250000,58.740002,59.369999,42.910252,91298400
2007-05-01,59.110001,62.549999,56.799999,62.430000,45.121883,181258800
2007-06-01,62.410000,65.070000,62.200001,63.599998,46.063560,211823400
2007-07-01,63.250000,70.750000,60.500000,60.570000,43.869034,260291800
2007-08-01,60.599998,66.489998,56.060001,65.930000,47.751102,219587100
2007-09-01,65.559998,68.290001,59.750000,63.570000,46.153038,149459000
2007-10-01,63.779999,68.500000,60.000000,61.360001,44.548519,161007800
2007-11-01,60.790001,61.000000,50.250000,59.970001,43.539375,282210200
2007-12-01,60.000000,60.490002,48.849998,50.000000,36.393585,230174400
2008-01-01,50.049999,56.310001,47.009998,55.419998,40.338657,319179900
2008-02-01,55.349998,57.320000,50.529999,52.610001,38.293346,214905600
2008-03-01,52.430000,54.040001,47.709999,50.680000,36.985977,234895900
2008-04-01,51.060001,55.099998,51.060001,53.130001,38.773975,196560800
2008-05-01,52.959999,55.720001,51.349998,53.360001,38.941845,191298700
2008-06-01,53.540001,55.060001,46.340000,46.490002,34.014572,236528000
2008-07-01,45.950001,49.250000,42.320000,45.230000,33.092686,241081600
2008-08-01,45.520000,53.910000,44.259998,53.020000,38.792274,230867500
2008-09-01,54.990002,59.549999,46.619999,49.049999,35.999664,326311000
2008-10-01,48.509998,48.860001,30.450001,40.119999,29.445604,424606700
2008-11-01,40.099998,42.220001,25.600000,33.759998,24.777760,287460400
2008-12-01,33.270000,40.180000,28.629999,34.529999,25.471531,277510700
2009-01-01,34.639999,38.840000,31.170000,31.200001,23.015112,223578900
2009-02-01,30.250000,33.500000,27.120001,28.309999,20.883261,323595000
2009-03-01,27.790001,35.669998,25.000000,34.389999,25.505987,300784600
2009-04-01,33.930000,41.770000,33.299999,41.259998,30.601257,258098700
2009-05-01,40.380001,44.900002,38.380001,39.299999,29.147585,229769900
2009-06-01,39.869999,42.419998,37.660000,39.470001,29.390146,209408100
2009-07-01,39.639999,44.439999,36.360001,43.619999,32.480312,177293200
2009-08-01,43.950001,47.689999,41.209999,47.000000,34.997135,209986900
2009-09-01,46.720001,49.200001,45.680000,46.680000,34.902245,151443000
2009-10-01,46.520000,51.770000,45.730000,48.430000,36.210697,161964300
2009-11-01,48.619999,51.020000,45.990002,46.560001,34.812527,170634200
2009-12-01,47.080002,49.520000,45.110001,48.369999,36.292347,162586600
2010-01-01,48.470001,52.459999,48.259998,51.270000,38.468231,156447300
2010-02-01,51.549999,51.630001,48.230000,51.520000,38.655823,142185800
2010-03-01,51.770000,54.730000,51.459999,52.599998,39.600533,95753500
2010-04-01,52.759998,58.520000,52.650002,56.869999,42.815266,116684000
2010-05-01,56.959999,57.619999,51.830002,54.529999,41.053581,165625900
2010-06-01,54.270000,55.389999,48.230000,49.169998,37.130859,144152400
2010-07-01,48.990002,52.990002,48.299999,51.320000,38.754429,128499200
2010-08-01,51.590000,53.700001,49.369999,51.160000,38.633602,133602500
2010-09-01,51.619999,55.279999,51.619999,53.439999,40.554401,99388700
2010-10-01,53.779999,55.080002,51.650002,51.939999,39.416092,112940900
2010-11-01,52.380001,57.450001,51.930000,56.939999,43.210487,124484300
2010-12-01,57.599998,60.650002,57.250000,60.130001,45.844379,93733200
2011-01-01,60.259998,60.970001,53.860001,54.830002,41.803547,168323900
2011-02-01,54.650002,55.529999,50.000000,52.549999,40.065231,171292100
2011-03-01,52.689999,52.980000,49.029999,50.009998,38.304745,176080900
2011-04-01,50.070000,51.130001,49.020000,49.099998,37.607738,124969600
2011-05-01,49.340000,52.119999,48.509998,49.529999,37.937092,160359300
2011-06-01,49.610001,49.630001,45.650002,46.910000,36.105522,154391900
2011-07-01,47.049999,52.130001,46.840000,51.490002,39.630642,139826700
2011-08-01,51.669998,52.259998,45.279999,51.669998,39.769176,213161300
2011-09-01,52.180000,53.389999,48.360001,49.040001,37.980255,150933900
2011-10-01,48.680000,56.000000,47.619999,54.750000,42.402512,128732900
2011-11-01,53.240002,54.990002,51.119999,52.700001,40.814838,141410600
2011-12-01,52.770000,54.299999,51.110001,51.220001,39.894123,100749900
2012-01-01,51.889999,51.910000,47.250000,50.810001,39.574776,152735400
2012-02-01,51.209999,56.919998,51.009998,56.689999,44.154587,127717000
2012-03-01,56.590000,58.950001,56.119999,58.270000,45.646400,105585500
2012-04-01,58.349998,58.619999,56.209999,57.939999,45.387894,86701800
2012-05-01,57.419998,58.459999,54.680000,57.910000,45.364384,118775100
2012-06-01,57.220001,59.400002,56.849998,58.189999,45.831791,106499400
2012-07-01,58.340000,62.180000,56.700001,60.650002,47.769337,112913800
2012-08-01,60.880001,64.989998,60.119999,64.089996,50.478764,90631800
2012-09-01,64.000000,65.800003,62.450001,63.470001,50.278477,67920600
2012-10-01,63.180000,64.410004,61.220001,63.750000,50.500275,79860700
2012-11-01,62.970001,64.500000,61.020000,63.130001,50.009140,103388100
2012-12-01,63.099998,63.200001,58.299999,59.169998,47.143719,96358400
2013-01-01,58.570000,62.130001,58.009998,60.410000,48.131706,101529500
2013-02-01,60.939999,64.300003,60.330002,62.959999,50.163414,126029600
2013-03-01,63.220001,69.839996,63.220001,68.449997,54.850548,98653600
2013-04-01,68.300003,70.989998,67.400002,70.559998,56.541340,78273100
2013-05-01,70.449997,71.910004,67.580002,69.500000,55.691944,113918200
2013-06-01,69.500000,72.769997,67.839996,68.860001,55.465405,93480800
2013-07-01,69.190002,73.500000,68.959999,71.250000,57.390507,65991000
2013-08-01,71.690002,72.070000,63.049999,63.310001,50.994980,109933700
2013-09-01,63.540001,65.589996,62.790001,63.980000,51.859837,80120600
2013-10-01,63.939999,66.110001,62.029999,64.790001,52.516380,99853100
2013-11-01,64.889999,67.250000,63.320000,63.930000,51.819305,101405200
2013-12-01,63.980000,63.990002,61.259998,63.270000,51.616146,123385300
2014-01-01,63.529999,64.169998,55.959999,56.639999,46.207333,140607500
2014-02-01,56.860001,62.880001,54.660000,62.540001,51.020599,168844000
2014-03-01,61.939999,62.549999,58.599998,60.509998,49.740685,99158500
2014-04-01,60.740002,62.480000,58.580002,61.750000,50.759987,90155900
2014-05-01,61.849998,62.639999,55.250000,56.759998,46.658092,154043300
2014-06-01,56.900002,59.320000,56.290001,57.950001,47.988194,101332000
2014-07-01,58.389999,61.630001,57.950001,59.590000,49.346264,94866700
2014-08-01,59.320000,61.500000,57.259998,60.070000,49.743748,108249800
2014-09-01,60.279999,64.650002,59.980000,62.680000,52.373028,84071300
2014-10-01,62.680000,63.450001,58.720001,61.820000,51.654438,97223700
2014-11-01,61.820000,74.760002,60.980000,74.000000,61.831577,126513800
2014-12-01,73.339996,76.650002,71.980003,75.910004,63.915348,96597700
2015-01-01,76.110001,77.750000,72.739998,73.610001,61.978767,114844600
2015-02-01,73.190002,78.400002,71.900002,76.830002,64.689964,84726200
2015-03-01,76.830002,82.809998,75.080002,82.070000,69.572617,116613900
2015-04-01,81.830002,83.980003,78.389999,78.830002,66.825996,83013000
2015-05-01,78.699997,81.370003,76.459999,79.320000,67.241371,98985800
2015-06-01,79.500000,85.809998,78.250000,81.629997,69.660889,108771500
2015-07-01,82.099998,85.309998,79.129997,81.849998,69.848648,88000700
2015-08-01,81.180000,84.620003,71.910004,77.849998,66.435135,143003900
2015-09-01,76.419998,79.980003,74.989998,78.660004,67.603477,92907100
2015-10-01,78.349998,80.169998,72.750000,77.180000,66.331520,122087700
2015-11-01,77.000000,78.699997,68.150002,72.500000,62.309322,133783100
2015-12-01,73.070000,75.000000,70.699997,72.610001,62.893803,95878500
2016-01-01,71.839996,76.000000,66.459999,72.419998,62.729206,119523500
2016-02-01,71.250000,79.169998,67.430000,78.449997,67.952316,113010300
2016-03-01,79.120003,84.000000,78.570000,82.279999,71.861176,121237200
2016-04-01,81.760002,84.139999,79.010002,79.500000,69.433189,78943400
2016-05-01,79.449997,80.510002,65.500000,68.779999,60.070641,180115100
2016-06-01,68.959999,70.580002,65.930000,69.820000,61.444687,139648500
2016-07-01,69.639999,77.379997,69.379997,75.330002,66.293739,85740500
2016-08-01,74.839996,76.440002,69.239998,70.190002,61.770302,136649600
2016-09-01,70.339996,71.430000,67.120003,68.680000,60.923626,125242200
2016-10-01,68.500000,69.559998,67.010002,68.730003,60.967972,74388800
2016-11-01,68.660004,79.330002,66.010002,77.239998,68.516884,138303400
2016-12-01,76.860001,78.580002,71.879997,72.230003,64.616074,103782200
2017-01-01,72.660004,74.239998,62.939999,64.480003,57.683018,135291100
2017-02-01,63.980000,67.080002,57.299999,58.770000,52.574924,136496200
2017-03-01,58.779999,59.330002,52.770000,55.189999,49.827129,206344800
2017-04-01,55.220001,56.290001,52.720001,55.849998,50.422997,109014100
2017-05-01,55.810001,58.650002,53.759998,55.150002,49.791019,183049700
2017-06-01,55.250000,58.330002,48.560001,52.290001,47.722073,195470600
2017-07-01,52.529999,56.750000,50.040001,56.669998,51.719444,123041000
2017-08-01,56.580002,59.209999,53.900002,54.529999,49.766388,176951100
2017-09-01,54.840000,60.439999,54.840000,59.009998,54.461784,120364500
2017-10-01,58.790001,63.619999,55.770000,59.040001,54.489475,131869500
2017-11-01,58.799999,63.099998,54.040001,59.900002,55.283192,195179700
2017-12-01,60.000000,66.449997,58.900002,65.250000,60.845413,119941200
2018-01-01,65.949997,78.699997,65.059998,75.220001,70.142403,174394500
2018-02-01,74.629997,78.430000,68.389999,75.410004,70.319580,115853600
2018-03-01,75.510002,75.750000,67.769997,69.430000,65.277878,140961400
2018-04-01,69.029999,73.690002,67.440002,72.599998,68.258316,86169500
2018-05-01,71.870003,77.629997,68.330002,72.889999,68.530968,132244600
2018-06-01,72.930000,79.589996,72.580002,76.120003,72.181702,100549100
2018-07-01,75.750000,81.290001,74.779999,80.680000,76.505760,74236300
2018-08-01,80.599998,88.889999,78.339996,87.500000,82.972916,116639600
2018-09-01,87.410004,90.389999,86.379997,88.209999,84.303680,75477600
2018-10-01,88.330002,89.389999,81.070000,83.629997,79.926506,106675800
2018-11-01,83.510002,87.930000,66.120003,70.959999,67.817581,153420400
2018-12-01,72.430000,72.639999,60.150002,66.089996,63.687214,121838400
2019-01-01,65.059998,73.070000,64.760002,73.000000,70.345993,112264800
2019-02-01,73.099998,73.709999,69.070000,72.639999,69.999084,93832100
2019-03-01,73.589996,81.559998,71.959999,80.260002,78.027634,109471700
2019-04-01,80.610001,83.650002,74.730003,77.419998,75.266624,92402600
2019-05-01,77.800003,82.250000,70.029999,80.449997,78.212349,140085400
2019-06-01,80.599998,89.150002,80.559998,86.610001,84.959587,93655800
2019-07-01,87.550003,89.510002,85.680000,86.400002,84.753586,84270200
2019-08-01,86.190002,109.330002,80.029999,107.040001,105.000275,181561800
2019-09-01,106.769997,110.940002,104.680000,106.910004,105.678345,81057000
2019-10-01,107.330002,114.830002,104.010002,106.910004,105.678345,92866500
2019-11-01,108.059998,127.970001,107.019997,125.010002,123.569824,129620200
2019-12-01,125.699997,130.240005,122.330002,128.210007,127.484474,76128500
2020-01-01,128.740005,128.899994,110.370003,110.739998,110.113327,133711800
2020-02-01,111.139999,118.879997,100.739998,103.000000,102.417130,79242300
2020-03-01,103.379997,112.199997,90.519997,92.970001,92.970001,169329200
2020-04-01,91.639999,114.070000,90.169998,109.739998,109.739998,130058000
2020-05-01,108.849998,109.480003,106.099998,108.230003,108.230003,4589800
2020-05-01,108.849998,109.480003,106.099998,108.230003,108.230003,4590531
