Date,Open,High,Low,Close,Adj Close,Volume
2011-11-01,24.110001,25.500000,22.510000,24.910000,19.250048,1137108100
2011-12-01,24.870001,25.780001,23.049999,24.250000,18.906477,987696800
2012-01-01,24.620001,27.000000,24.389999,26.420000,20.598314,1119898300
2012-02-01,26.740000,27.500000,26.350000,26.879999,20.956951,782982800
2012-03-01,27.059999,28.450001,26.200001,28.120001,22.098909,726544100
2012-04-01,28.040001,28.780001,27.240000,28.400000,22.318956,747858300
2012-05-01,28.469999,29.270000,24.920000,25.840000,20.307108,872560200
2012-06-01,25.400000,27.750000,24.840000,26.650000,21.095488,789493000
2012-07-01,26.510000,26.860001,24.680000,25.700001,20.343487,767755500
2012-08-01,25.830000,26.900000,24.150000,24.830000,19.654819,753682300
2012-09-01,25.030001,25.100000,22.480000,22.660000,18.094233,933236400
2012-10-01,22.750000,23.170000,21.219999,21.629999,17.271765,1116041800
2012-11-01,21.760000,22.540001,19.230000,19.570000,15.626832,1158066100
2012-12-01,19.879999,21.309999,19.500000,20.620001,16.634935,805637100
2013-01-01,21.150000,23.059999,20.879999,21.040001,16.973772,1220335600
2013-02-01,21.190001,21.379999,20.100000,20.879999,16.844685,702460600
2013-03-01,20.790001,22.040001,20.660000,21.840000,17.808521,755792900
2013-04-01,21.670000,24.000000,20.750000,23.950001,19.529034,1251872500
2013-05-01,23.820000,24.709999,23.580000,24.280001,19.798113,740062700
2013-06-01,24.879999,25.980000,23.410000,24.230000,19.943462,870588100
2013-07-01,24.350000,24.430000,22.629999,23.340000,19.210911,1016381600
2013-08-01,23.410000,23.490000,21.889999,21.980000,18.091511,648993400
2013-09-01,22.209999,24.090000,21.969999,22.920000,19.049805,645551600
2013-10-01,22.940001,24.730000,22.480000,24.469999,20.338078,797993300
2013-11-01,24.510000,25.290001,23.500000,23.840000,19.814463,591599400
2013-12-01,24.000000,26.040001,23.400000,25.959999,21.778467,614535900
2014-01-01,25.780001,27.120001,24.400000,24.540001,20.587196,834053300
2014-02-01,24.500000,24.980000,23.500000,24.760000,20.771759,510845400
2014-03-01,24.549999,26.059999,24.299999,25.809999,21.859102,587134100
2014-04-01,25.799999,27.240000,25.639999,26.690001,22.604401,735615600
2014-05-01,26.510000,27.320000,25.740000,27.320000,23.137962,491940100
2014-06-01,27.309999,31.000000,27.120001,30.900000,26.394821,761349300
2014-07-01,30.990000,34.830002,30.440001,33.889999,28.948881,835570200
2014-08-01,33.750000,35.200001,32.389999,34.919998,29.828707,593322200
2014-09-01,34.759998,35.560001,33.630001,34.820000,29.941137,558097600
2014-10-01,34.610001,34.779999,29.650000,34.009998,29.244635,894696800
2014-11-01,33.810001,37.689999,33.000000,37.250000,32.030663,562628200
2014-12-01,37.209999,37.900002,35.330002,36.290001,31.409779,600051700
2015-01-01,36.669998,37.490002,33.000000,33.040001,28.596827,689892600
2015-02-01,33.060001,34.750000,32.610001,33.250000,28.778593,456578100
2015-03-01,33.290001,34.500000,29.309999,31.270000,27.258987,910690800
2015-04-01,31.129999,33.040001,30.450001,32.549999,28.374804,568144200
2015-05-01,32.630001,34.750000,31.930000,34.459999,30.039801,498672700
2015-06-01,34.369999,34.590000,30.150000,30.420000,26.709776,701953000
2015-07-01,30.490000,30.920000,27.620001,28.950001,25.419064,829691000
2015-08-01,29.000000,29.680000,24.870001,28.540001,25.059071,706404700
2015-09-01,27.910000,30.320000,27.660000,30.139999,26.683771,680884100
2015-10-01,30.209999,35.029999,29.459999,33.860001,29.977188,703298300
2015-11-01,33.730000,35.290001,31.930000,34.770000,30.782825,459871400
2015-12-01,35.000000,35.590000,33.820000,34.450001,30.714378,427664700
2016-01-01,33.880001,34.009998,29.209999,31.020000,27.656315,615464900
2016-02-01,30.719999,31.120001,27.680000,29.590000,26.381374,526508800
2016-03-01,29.930000,32.750000,29.750000,32.349998,29.095947,471958200
2016-04-01,32.270000,32.470001,30.100000,30.280001,27.234171,515836800
2016-05-01,30.450001,31.650000,29.500000,31.590000,28.412395,431523200
2016-06-01,31.620001,33.000000,30.440001,32.799999,29.755508,484891000
2016-07-01,32.639999,35.930000,32.380001,34.860001,31.624298,530528900
2016-08-01,34.820000,35.900002,33.990002,35.889999,32.558693,390892300
2016-09-01,35.990002,38.049999,35.060001,37.750000,34.505634,505600300
2016-10-01,37.689999,38.360001,34.709999,34.869999,31.873150,471649900
2016-11-01,34.900002,35.660000,33.419998,34.700001,31.717768,412448100
2016-12-01,34.860001,37.349998,33.560001,36.270000,33.403847,405906200
2017-01-01,36.610001,38.450001,36.189999,36.820000,33.910385,456335100
2017-02-01,36.820000,36.950001,34.840000,36.200001,33.339382,477551300
2017-03-01,35.849998,36.299999,34.660000,36.070000,33.456799,546151800
2017-04-01,36.189999,37.500000,35.209999,36.150002,33.531006,444122200
2017-05-01,36.110001,37.169998,35.020000,36.110001,33.493908,432927300
2017-06-01,36.119999,36.570000,33.340000,33.740002,31.528423,499455600
2017-07-01,33.509998,35.860001,33.230000,35.470001,33.145027,440860400
2017-08-01,35.660000,36.700001,34.380001,35.070000,32.771244,497303200
2017-09-01,35.240002,38.150002,34.930000,38.080002,35.851074,431948900
2017-10-01,38.119999,45.799999,38.080002,45.490002,42.827343,633392500
2017-11-01,45.970001,47.299999,43.770000,44.840000,42.215385,579910400
2017-12-01,44.730000,47.639999,42.669998,46.160000,43.715664,559756900
2018-01-01,46.380001,50.849998,42.439999,48.139999,45.590816,910041000
2018-02-01,47.700001,50.900002,42.040001,49.290001,46.679920,608494100
2018-03-01,49.500000,53.779999,46.959999,52.080002,49.656803,710899300
2018-04-01,51.689999,55.790001,47.290001,51.619999,49.218201,666315000
2018-05-01,51.639999,56.200001,51.000000,55.200001,52.631626,486323900
2018-06-01,55.840000,57.599998,48.500000,49.709999,47.670624,638342400
2018-07-01,49.040001,53.299999,46.430000,48.099998,46.126663,479303100
2018-08-01,48.060001,50.599998,46.189999,48.430000,46.443130,516977100
2018-09-01,48.380001,48.430000,44.060001,47.290001,45.625694,462762400
2018-10-01,46.790001,49.720001,42.360001,46.880001,45.230122,782226900
2018-11-01,46.950001,49.320000,46.520000,49.310001,47.574604,552786700
2018-12-01,50.000000,50.500000,43.509998,46.930000,45.563309,565278100
2019-01-01,45.959999,50.040001,44.389999,47.119999,45.747780,620374700
2019-02-01,47.060001,53.610001,47.009998,52.959999,51.417706,410236000
2019-03-01,53.439999,54.990002,51.700001,53.700001,52.466637,435022900
2019-04-01,54.340000,59.590000,50.869999,51.040001,49.867725,472425200
2019-05-01,51.099998,51.820000,42.860001,44.040001,43.028500,637861500
2019-06-01,44.250000,48.480000,43.200001,47.869999,47.056965,416044500
2019-07-01,49.290001,53.500000,47.070000,50.549999,49.691444,431124500
2019-08-01,50.520000,51.889999,44.799999,47.410000,46.604774,531366100
2019-09-01,47.119999,53.330002,46.500000,51.529999,50.996807,387955800
2019-10-01,51.970001,57.240002,48.529999,56.529999,55.945072,438231400
2019-11-01,55.939999,59.130001,55.619999,58.049999,57.449345,319749000
2019-12-01,58.549999,60.480000,55.750000,59.849998,59.556702,419629000
2020-01-01,60.240002,69.290001,58.520000,63.930000,63.616711,534150100
2020-02-01,64.459999,68.089996,53.599998,55.520000,55.247925,441521000
2020-03-01,55.790001,59.020000,43.630001,54.119999,54.119999,961035400
2020-04-01,52.500000,62.130001,51.220001,59.980000,59.980000,617700400
2020-05-01,58.830002,59.320000,57.310001,57.470001,57.470001,21188800
2020-05-01,58.830002,59.310001,57.314999,57.470001,57.470001,21194802
